K,npcr,uaci
264,99.998093,33.368047
264,99.998093,33.435401
264,99.998093,33.403802
264,99.998093,33.415402
264,99.999523,33.356100
264,99.999523,33.360659
264,99.999523,33.373599
264,99.999523,33.372569
264,99.999523,33.372223
264,99.999523,33.361044
264,99.999523,33.339829
264,99.999523,33.333928
264,99.999523,33.357201
264,99.999523,33.362195
264,99.999523,33.346913
264,99.999523,33.338451
264,99.999523,33.361391
264,99.999523,33.351385
264,99.999523,33.365694
264,99.999523,33.330359
264,99.999523,33.360051
264,99.999523,33.363162
264,99.999523,33.349700
264,99.999523,33.360765
264,99.999523,33.353063
264,99.999523,33.349096
264,99.999523,33.357033
264,99.999523,33.368671
264,99.999901,33.328832
288,99.990845,33.419921
288,99.990845,33.428827
288,99.990845,33.382894
288,99.990845,33.428895
288,99.990845,33.424797
288,99.990845,33.422544
288,99.990845,33.451285
288,99.990845,33.444039
288,99.997711,33.394153
288,99.997711,33.413316
288,99.997711,33.404699
288,99.997711,33.367744
288,99.997711,33.422439
288,99.997711,33.412111
288,99.997711,33.423284
288,99.997711,33.362568
288,99.997711,33.381110
288,99.997711,33.440719
288,99.997711,33.374126
288,99.997711,33.397990
288,99.997711,33.415029
288,99.997711,33.388467
288,99.997711,33.400864
288,99.997711,33.405289
288,99.997711,33.386244
288,99.997711,33.451430
288,99.999428,33.333858
288,99.999428,33.333360
288,99.999428,33.359637
288,99.999428,33.358443
288,99.999428,33.377312
288,99.999428,33.350520
288,99.999428,33.330641
288,99.999428,33.344856
288,99.999428,33.348399
288,99.999428,33.351681
288,99.999428,33.344437
288,99.999428,33.357621
288,99.999428,33.329037
288,99.999428,33.362202
288,99.999428,33.351358
288,99.999428,33.326070
288,99.999428,33.336792
288,99.999428,33.341021
288,99.999428,33.344069
288,99.999428,33.323861
288,99.999428,33.331662
288,99.999428,33.340933
288,99.999428,33.367673
288,99.999428,33.384410
288,99.999881,33.326257
312,99.990845,33.409786
312,99.990845,33.309875
312,99.990845,33.452359
312,99.990845,33.503070
312,99.990845,33.358542
312,99.990845,33.392382
312,99.990845,33.362275
312,99.990845,33.502462
312,99.997711,33.364140
312,99.997711,33.303223
312,99.997711,33.372523
312,99.997711,33.374207
312,99.997711,33.337178
312,99.997711,33.407007
312,99.997711,33.353181
312,99.997711,33.382496
312,99.997711,33.360074
312,99.997711,33.346512
312,99.997711,33.379079
312,99.997711,33.392518
312,99.997711,33.400448
312,99.997711,33.376030
312,99.997711,33.357699
312,99.997711,33.331216
312,99.997711,33.361847
312,99.997711,33.374158
312,99.999428,33.362364
312,99.999428,33.372367
312,99.999428,33.345498
312,99.999428,33.340082
312,99.999428,33.369166
312,99.999428,33.330987
312,99.999428,33.366707
312,99.999428,33.343935
312,99.999428,33.333023
312,99.999428,33.327544
312,99.999428,33.342792
312,99.999428,33.342916
312,99.999428,33.321693
312,99.999428,33.364632
312,99.999428,33.335830
312,99.999428,33.359531
312,99.999428,33.353837
312,99.999428,33.327540
312,99.999428,33.330316
312,99.999428,33.370168
312,99.999428,33.353954
312,99.999428,33.360949
312,99.999428,33.332143
312,99.999428,33.331100
312,99.999862,33.348868
336,99.989319,33.427876
336,99.989319,33.249806
336,99.989319,33.330158
336,99.989319,33.310396
336,99.989319,33.355889
336,99.989319,33.300070
336,99.989319,33.218346
336,99.989319,33.329821
336,99.997330,33.345203
336,99.997330,33.318519
336,99.997330,33.389266
336,99.997330,33.335120
336,99.997330,33.353310
336,99.997330,33.289946
336,99.997330,33.356041
336,99.997330,33.281601
336,99.997330,33.346250
336,99.997330,33.365115
336,99.997330,33.318643
336,99.997330,33.297442
336,99.997330,33.326827
336,99.997330,33.351607
336,99.997330,33.344122
336,99.997330,33.355557
336,99.997330,33.334978
336,99.997330,33.334180
336,99.999332,33.357958
336,99.999332,33.372933
336,99.999332,33.363647
336,99.999332,33.376589
