K,npcr,uaci
240,99.998341,33.328151
264,99.996948,33.371408
264,100.000000,33.426422
264,99.996948,33.285602
264,100.000000,33.226105
264,99.996948,33.426928
264,99.996948,33.458505
264,99.998474,33.415357
264,100.000000,33.217781
264,99.998856,33.304074
264,100.000000,33.265727
264,99.998856,33.396623
264,99.996948,33.324887
264,99.998474,33.322428
264,99.998093,33.376472
264,99.998093,33.306701
264,99.996567,33.295434
264,99.998856,33.312822
264,99.999619,33.344899
264,99.998856,33.291144
264,99.998856,33.376421
264,99.999237,33.280814
264,99.996567,33.324750
264,99.997330,33.321025
264,99.998856,33.410063
264,99.997711,33.357499
264,99.998474,33.327877
264,99.998474,33.320281
264,99.998474,33.346170
264,99.998665,33.318900
264,99.998665,33.288564
264,99.998474,33.339244
264,99.998474,33.338599
264,99.998188,33.363002
264,99.998760,33.373788
264,99.999046,33.350626
264,99.998665,33.297963
264,99.998093,33.300079
264,99.998379,33.319228
264,99.997807,33.309334
264,99.998569,33.342729
264,99.997807,33.305627
264,99.998760,33.333100
264,99.997807,33.301017
264,99.998665,33.322293
264,99.997997,33.345899
264,99.997616,33.377478
264,99.998856,33.356372
264,99.998760,33.303288
264,99.999046,33.319600
264,99.998665,33.310136
264,99.998123,33.348559
288,99.993896,33.271713
288,99.998474,33.449611
288,99.998474,33.382440
288,99.998474,33.220638
288,100.000000,33.261227
288,99.996948,33.314338
288,100.000000,33.433756
288,99.998474,33.143130
288,99.998856,33.328095
288,99.999237,33.327865
288,99.999237,33.324558
288,99.996948,33.375082
288,99.997330,33.305125
288,99.998474,33.316628
288,99.998856,33.361481
288,99.997330,33.340978
288,99.998856,33.327239
288,99.999237,33.420864
288,99.999619,33.411196
288,100.000000,33.358457
288,99.998093,33.250906
288,99.998856,33.303735
288,99.998093,33.339294
288,99.998856,33.367741
288,99.998093,33.286509
288,99.997711,33.299825
288,99.998474,33.352065
288,99.998283,33.345476
288,99.998283,33.325031
288,99.997807,33.356983
288,99.998856,33.401037
288,99.998665,33.358014
288,99.997902,33.336267
288,99.998474,33.355566
288,99.998474,33.366409
288,99.999142,33.298460
288,99.998283,33.341287
288,99.998188,33.318546
288,99.998665,33.340861
288,99.999142,33.323715
288,99.998474,33.305686
