K,npcr,uaci
240,100.000000,33.417246
240,100.000000,33.401212
240,100.000000,33.272668
240,100.000000,33.489076
240,100.000000,33.354942
240,100.000000,33.362669
240,100.000000,33.378509
240,100.000000,33.227084
240,100.000000,33.294666
240,100.000000,33.353758
240,100.000000,33.362678
240,100.000000,33.421728
240,100.000000,33.305997
240,100.000000,33.374626
240,100.000000,33.315745
240,100.000000,33.388992
240,100.000000,33.238627
240,100.000000,33.341069
240,100.000000,33.359811
240,100.000000,33.258234
240,100.000000,33.380132
240,100.000000,33.301991
240,100.000000,33.297749
240,100.000000,33.336633
240,100.000000,33.307176
240,100.000000,33.335130
240,99.999905,33.349980
240,100.000000,33.333690
240,100.000000,33.356890
240,100.000000,33.334931
240,100.000000,33.302747
240,100.000000,33.330861
240,100.000000,33.363582
240,100.000000,33.328004
240,100.000000,33.292668
240,100.000000,33.346258
240,100.000000,33.337673
240,100.000000,33.295984
240,100.000000,33.328301
240,99.999809,33.327415
240,100.000000,33.344918
240,100.000000,33.347914
240,100.000000,33.344747
240,100.000000,33.361705
240,100.000000,33.331460
240,100.000000,33.300366
240,100.000000,33.360217
240,100.000000,33.312389
240,100.000000,33.310958
240,99.999980,33.323547
264,100.000000,33.293592
264,100.000000,33.354569
264,100.000000,33.286967
264,100.000000,33.528511
264,100.000000,33.308682
264,100.000000,33.314641
264,100.000000,33.528866
264,100.000000,33.305905
264,100.000000,33.359277
264,100.000000,33.429431
264,100.000000,33.331121
264,100.000000,33.288082
264,100.000000,33.318138
264,100.000000,33.405078
264,100.000000,33.383929
264,100.000000,33.394121
264,100.000000,33.384556
264,100.000000,33.409047
264,100.000000,33.331307
264,100.000000,33.288560
264,100.000000,33.291650
264,100.000000,33.288650
264,100.000000,33.373787
264,100.000000,33.277056
264,100.000000,33.347555
264,100.000000,33.340421
264,100.000000,33.322515
264,100.000000,33.300398
264,100.000000,33.332098
264,100.000000,33.309430
264,100.000000,33.307682
264,100.000000,33.334542
264,100.000000,33.312954
264,100.000000,33.330873
264,100.000000,33.316826
264,100.000000,33.297352
264,100.000000,33.317453
264,100.000000,33.318616
264,100.000000,33.348252
264,100.000000,33.334974
264,100.000000,33.337513
264,100.000000,33.347652
264,100.000000,33.331491
264,100.000000,33.351380
264,99.999905,33.319443
264,100.000000,33.350019
264,100.000000,33.323251
264,100.000000,33.363907
264,99.999905,33.376615
264,100.000000,33.339366
264,100.000000,33.344433
288,100.000000,33.346702
288,100.000000,33.437299
288,100.000000,33.239570
288,100.000000,33.278787
288,100.000000,33.195326
288,100.000000,33.175391
288,100.000000,33.406990
288,100.000000,33.431755
288,99.999619,33.342782
288,100.000000,33.305818
288,100.000000,33.376996
288,100.000000,33.310696
288,100.000000,33.291407
288,100.000000,33.366062
288,100.000000,33.266101
288,100.000000,33.384008
288,100.000000,33.333346
288,100.000000,33.359973
288,100.000000,33.347237
288,100.000000,33.354303
288,100.000000,33.282266
288,100.000000,33.361619
288,100.000000,33.324196
288,100.000000,33.309796
288,100.000000,33.388486
288,100.000000,33.380457
288,99.999905,33.338529
288,100.000000,33.327342
288,100.000000,33.309019
288,100.000000,33.376015
288,100.000000,33.325110
288,100.000000,33.349985
288,100.000000,33.298299
288,100.000000,33.308676
288,100.000000,33.342148
288,100.000000,33.372666
288,100.000000,33.292485
288,100.000000,33.321666
288,100.000000,33.278909
288,100.000000,33.364658
288,100.000000,33.339764
288,100.000000,33.316833
288,100.000000,33.338814
288,100.000000,33.332985
288,100.000000,33.343868
288,100.000000,33.336332
288,100.000000,33.298481
288,100.000000,33.332957
288,100.000000,33.310460
288,99.999905,33.300398
288,99.999980,33.317441
312,100.000000,33.337358
312,100.000000,33.270651
312,100.000000,33.345101
312,100.000000,33.460251
312,100.000000,33.485924
312,100.000000,33.225916
312,100.000000,33.332468
312,100.000000,33.426998
312,100.000000,33.320369
312,100.000000,33.263696
312,100.000000,33.277862
312,100.000000,33.338651
312,100.000000,33.298847
312,100.000000,33.270398
312,100.000000,33.354931
312,100.000000,33.359114
312,100.000000,33.379692
312,100.000000,33.274553
312,100.000000,33.408911
312,100.000000,33.328691
312,100.000000,33.312469
312,100.000000,33.330525
312,100.000000,33.338726
312,100.000000,33.308619
312,100.000000,33.423058
312,100.000000,33.377388
312,100.000000,33.342804
312,100.000000,33.354031
312,99.999905,33.319563
312,100.000000,33.291995
312,100.000000,33.376453
312,100.000000,33.317205
312,100.000000,33.341778
312,100.000000,33.339474
312,100.000000,33.307993
312,100.000000,33.309968
312,100.000000,33.355056
312,100.000000,33.367095
312,100.000000,33.332106
312,100.000000,33.343848
312,99.999905,33.310380
312,100.000000,33.328795
312,100.000000,33.353824
312,100.000000,33.322588
312,100.000000,33.357828
312,100.000000,33.321267
312,100.000000,33.356353
312,100.000000,33.326466
312,99.999905,33.315982
312,100.000000,33.360421
312,100.000000,33.345111
336,100.000000,33.229291
336,100.000000,33.349883
336,100.000000,33.424994
336,100.000000,33.248225
336,100.000000,33.346644
336,100.000000,33.349512
336,100.000000,33.410331
336,100.000000,33.288055
336,100.000000,33.417587
336,100.000000,33.355049
336,100.000000,33.337921
336,100.000000,33.340763
336,100.000000,33.386076
336,100.000000,33.341999
336,100.000000,33.318751
336,100.000000,33.366907
336,100.000000,33.308106
336,100.000000,33.262585
336,100.000000,33.343344
336,100.000000,33.373396
336,100.000000,33.332771
336,100.000000,33.356016
336,100.000000,33.383798
336,100.000000,33.343086
336,100.000000,33.354658
336,100.000000,33.345247
336,100.000000,33.303615
336,100.000000,33.350757
336,100.000000,33.323959
336,100.000000,33.348546
336,100.000000,33.320906
336,100.000000,33.327053
336,100.000000,33.336983
336,100.000000,33.317019
336,99.999905,33.299950
336,100.000000,33.363595
336,100.000000,33.342562
336,100.000000,33.307419
336,100.000000,33.311844
336,100.000000,33.338643
336,100.000000,33.295654
336,100.000000,33.299735
336,100.000000,33.323821
336,100.000000,33.335401
336,100.000000,33.301046
336,100.000000,33.309846
336,100.000000,33.380557
336,100.000000,33.343965
336,100.000000,33.328987
336,100.000000,33.327839
336,100.000000,33.340378
360,100.000000,33.407824
360,100.000000,33.345124
360,100.000000,33.394401
360,100.000000,33.168359
360,100.000000,33.227700
360,100.000000,33.450022
360,100.000000,33.265467
360,100.000000,33.416131
360,100.000000,33.391563
360,100.000000,33.377765
360,100.000000,33.343893
360,100.000000,33.301465
360,100.000000,33.398440
360,100.000000,33.358654
360,100.000000,33.380592
360,100.000000,33.276722
360,100.000000,33.343441
360,100.000000,33.371937
360,100.000000,33.266236
360,100.000000,33.339094
360,100.000000,33.298214
360,100.000000,33.270846
360,99.999619,33.357532
360,100.000000,33.292680
360,100.000000,33.337785
360,100.000000,33.312896
360,100.000000,33.309847
360,100.000000,33.327562
360,100.000000,33.295777
360,100.000000,33.348681
360,100.000000,33.332708
360,100.000000,33.352210
360,100.000000,33.348888
360,100.000000,33.359808
360,100.000000,33.338264
360,100.000000,33.289356
360,100.000000,33.349679
360,100.000000,33.356039
360,100.000000,33.357259
360,100.000000,33.342301
360,100.000000,33.326095
360,100.000000,33.310007
360,100.000000,33.351300
360,100.000000,33.328014
360,100.000000,33.336582
360,100.000000,33.342574
360,100.000000,33.315569
360,100.000000,33.309367
360,100.000000,33.307343
360,99.999905,33.267793
360,100.000000,33.313987
384,100.000000,33.195949
384,100.000000,33.244186
384,100.000000,33.389003
384,100.000000,33.217071
384,100.000000,33.395576
384,100.000000,33.363605
384,100.000000,33.421453
384,100.000000,33.424183
384,100.000000,33.338144
384,100.000000,33.272763
384,100.000000,33.324347
384,100.000000,33.347884
384,100.000000,33.400689
384,100.000000,33.290254
384,100.000000,33.355319
384,100.000000,33.228898
384,100.000000,33.348782
384,100.000000,33.311469
384,100.000000,33.263284
384,100.000000,33.339919
384,100.000000,33.358815
384,100.000000,33.326157
384,100.000000,33.386344
384,100.000000,33.340505
384,100.000000,33.375947
384,100.000000,33.323588
384,100.000000,33.332900
384,99.999905,33.364188
384,100.000000,33.354991
384,100.000000,33.323254
384,100.000000,33.328929
384,100.000000,33.359749
384,100.000000,33.352571
384,99.999905,33.331328
384,100.000000,33.342628
384,100.000000,33.323787
384,100.000000,33.309730
384,100.000000,33.345911
384,100.000000,33.318084
384,100.000000,33.323520
384,100.000000,33.331108
384,100.000000,33.319987
384,100.000000,33.362307
384,100.000000,33.357312
384,100.000000,33.329891
384,100.000000,33.326027
384,100.000000,33.332007
384,100.000000,33.360597
384,100.000000,33.301890
384,100.000000,33.342235
384,100.000000,33.332593
