K,npcr,uaci
120,99.609375,33.508462
120,99.580383,33.504615
120,99.569702,33.406797
120,99.584961,33.319241
120,99.609375,33.493969
120,99.568176,33.400987
120,99.612427,33.473595
120,99.586487,33.274081
120,99.559021,33.453321
120,99.610901,33.446314
120,99.584961,33.562999
120,99.607849,33.333830
120,99.615479,33.450593
120,99.618530,33.426238
120,99.604797,33.523314
120,99.630737,33.621461
120,99.597168,33.483749
120,99.617004,33.603246
120,99.610901,33.494221
120,99.595642,33.293619
120,99.623108,33.542816
120,99.598694,33.317063
120,99.594116,33.461549
120,99.607849,33.631167
120,99.638367,33.371450
120,99.594116,33.604988
120,99.664307,33.536658
120,99.591064,33.479566
120,99.621582,33.428052
120,99.606323,33.414259
120,99.601746,33.358244
120,99.525452,33.406151
120,99.572754,33.381413
120,99.618530,33.465851
120,99.562073,33.506003
120,99.627686,33.562580
120,99.588013,33.519497
120,99.580383,33.379882
120,99.610901,33.658405
120,99.591064,33.558326
120,99.629211,33.392711
120,99.594116,33.604988
120,99.581909,33.418352
120,99.610901,33.352027
120,99.626160,33.582728
120,99.612427,33.672108
120,99.598694,33.258158
120,99.594116,33.332861
120,99.583435,33.328103
120,99.586487,33.344290
120,99.650574,33.445441
120,99.665833,33.562173
120,99.594116,33.363103
120,99.615860,33.402197
120,99.609375,33.483722
120,99.592972,33.590200
120,99.627686,33.388407
120,99.639893,33.507472
120,99.628067,33.502547
120,99.628830,33.504215
120,99.610519,33.531053
120,99.606323,33.444527
120,99.621964,33.427989
144,99.581909,33.492282
144,99.540710,33.336660
144,99.635315,33.345181
144,99.604797,33.485006
144,99.609375,33.579335
144,99.594116,33.501306
144,99.608994,33.444179
144,99.634552,33.451170
144,99.612808,33.466369
144,99.607468,33.485870
144,99.612904,33.492503
144,99.614334,33.536763
144,99.613571,33.407928
144,99.592590,33.458939
144,99.592972,33.365694
144,99.637222,33.472347
144,99.623489,33.509610
144,99.618149,33.463168
144,99.601364,33.520354
144,99.602890,33.456084
144,99.612808,33.431513
144,99.608421,33.434737
144,99.622345,33.460587
144,99.628067,33.481894
144,99.607468,33.452166
144,99.605751,33.446833
144,99.593735,33.394920
144,99.624634,33.510160
144,99.617386,33.423016
144,99.605560,33.510047
144,99.613571,33.438580
144,99.628448,33.385409
144,99.597931,33.408338
144,99.614716,33.367654
144,99.624252,33.413436
144,99.601746,33.460809
144,99.608994,33.476577
144,99.607468,33.510491
144,99.620819,33.550624
144,99.584198,33.476592
144,99.620056,33.520885
144,99.617004,33.385509
144,99.598312,33.550759
144,99.620056,33.428892
144,99.617004,33.534794
144,99.625778,33.451650
144,99.613953,33.444974
144,99.625397,33.379294
144,99.608994,33.505038
144,99.618912,33.421523
144,99.616623,33.501548
144,99.607849,33.502505
144,99.611187,33.475555
144,99.604702,33.469999
144,99.597263,33.427120
144,99.608707,33.468142
144,99.609184,33.448593
144,99.601364,33.491945
144,99.610710,33.468227
144,99.615765,33.476029
144,99.610710,33.434496
144,99.619293,33.445788
144,99.600410,33.440210
144,99.602699,33.465982
144,99.614620,33.430553
144,99.600029,33.430970
144,99.615669,33.458358
144,99.598026,33.462745
144,99.609756,33.472335
144,99.605751,33.480048
144,99.602795,33.509192
144,99.610996,33.466490
144,99.616528,33.457963
144,99.619579,33.485589
144,99.602699,33.502137
144,99.621964,33.433357
144,99.608040,33.464701
144,99.592590,33.448676
144,99.602890,33.474854
144,99.600983,33.429957
144,99.607086,33.421993
144,99.605942,33.449336
144,99.602509,33.507773
144,99.608612,33.471201
144,99.605179,33.350670
144,99.609375,33.471250
144,99.624252,33.417156
144,99.614334,33.507475
144,99.611282,33.398213
144,99.615097,33.456593
144,99.595642,33.548949
144,99.624634,33.548111
144,99.581909,33.540691
144,99.618530,33.511221
144,99.618530,33.441066
144,99.658203,33.365484
144,99.621582,33.524756
144,99.618530,33.596102
144,99.607849,33.412583
144,99.626160,33.517677
144,99.606323,33.520352
144,99.592590,33.477723
144,99.617004,33.673604
144,99.621582,33.424461
144,99.600220,33.474654
144,99.644470,33.472362
144,99.589539,33.401597
144,99.613953,33.391041
144,99.636841,33.412296
144,99.629211,33.648053
144,99.591064,33.505189
144,99.581909,33.425299
144,99.620056,33.557308
144,99.610901,33.491295
144,99.588013,33.547639
144,99.588013,33.574769
144,99.610901,33.447984
144,99.607849,33.481834
144,99.563599,33.356359
144,99.607849,33.282088
144,99.607849,33.455344
144,99.594116,33.501306
144,99.578857,33.555956
144,99.604797,33.379750
144,99.580383,33.524613
144,99.632263,33.420644
144,99.623108,33.295384
