K,npcr,uaci
120,99.607849,33.480697
120,99.607849,33.510880
120,99.607849,33.511741
120,99.607849,33.662127
120,99.607849,33.595563
120,99.607849,33.535737
120,99.607849,33.470992
120,99.607849,33.632065
120,99.607849,33.554933
120,99.607849,33.428566
120,99.607849,33.498122
120,99.607849,33.391574
120,99.607849,33.644870
120,99.607849,33.420045
120,99.607849,33.523554
120,99.607849,33.566984
120,99.607849,33.609888
120,99.607849,33.450132
120,99.607849,33.570479
120,99.607849,33.432025
120,99.607849,33.504202
120,99.607849,33.532649
120,99.607849,33.534935
120,99.607849,33.569988
120,99.607849,33.620899
120,99.607849,33.536443
120,99.607849,33.576690
120,99.607849,33.490403
120,99.607849,33.492342
120,99.607849,33.546101
120,99.607849,33.385662
120,99.607849,33.586324
120,99.607849,33.449474
120,99.607849,33.620743
120,99.607849,33.539243
120,99.607849,33.497225
120,99.607849,33.508654
120,99.607849,33.558056
120,99.607849,33.585091
120,99.607849,33.566948
120,99.607849,33.617596
120,99.607849,33.534779
120,99.607849,33.575314
120,99.607849,33.581776
120,99.607849,33.621246
120,99.607849,33.558176
120,99.607849,33.536168
120,99.607849,33.586324
120,99.607849,33.533152
120,99.607849,33.576068
120,99.607849,33.512029
120,99.607849,33.552192
120,99.607849,33.569330
120,99.607849,33.619666
120,99.607849,33.602516
120,99.607849,33.607399
120,99.607849,33.583655
120,99.607849,33.556261
120,99.607849,33.515021
120,99.610519,33.488856
120,99.610519,33.456891
120,99.610519,33.573163
120,99.610519,33.524224
120,99.610519,33.480500
120,99.610519,33.526031
120,99.610519,33.475429
120,99.610519,33.502146
120,99.610519,33.483193
120,99.610519,33.500453
144,99.601746,33.562239
144,99.601746,33.523153
144,99.601746,33.493245
144,99.601746,33.544958
144,99.601746,33.562754
144,99.601746,33.481338
144,99.603653,33.514865
144,99.603653,33.494834
144,99.603653,33.474292
144,99.609184,33.502793
144,99.609184,33.470866
144,99.603653,33.540578
144,99.603653,33.457929
144,99.603653,33.515532
144,99.603653,33.434493
144,99.603653,33.523503
144,99.603653,33.494335
144,99.603653,33.556336
144,99.603653,33.514294
144,99.603653,33.480422
144,99.603653,33.481074
144,99.609184,33.477393
144,99.603653,33.511741
144,99.603653,33.473750
144,99.603653,33.484512
144,99.609184,33.472562
144,99.603653,33.505384
144,99.603653,33.501377
144,99.603653,33.502847
144,99.603653,33.434738
144,99.603653,33.518132
144,99.603653,33.487980
144,99.603653,33.476754
144,99.603653,33.545086
144,99.603653,33.527000
144,99.603653,33.483447
144,99.603653,33.503232
144,99.603653,33.479465
144,99.603653,33.522743
144,99.603653,33.548542
144,99.603653,33.505503
144,99.603653,33.533843
144,99.603653,33.551334
144,99.603653,33.490978
144,99.603653,33.505826
144,99.603653,33.469065
144,99.603653,33.521265
144,99.603653,33.498502
144,99.603653,33.530139
144,99.603653,33.509186
144,99.603653,33.523467
144,99.603653,33.481035
144,99.609184,33.483204
144,99.609184,33.485809
144,99.609184,33.446947
144,99.609184,33.501805
144,99.609184,33.457958
144,99.609184,33.460534
144,99.609184,33.481184
144,99.609184,33.480039
144,99.609184,33.485018
144,99.609184,33.498456
144,99.609184,33.473590
144,99.609184,33.494269
144,99.609184,33.462261
144,99.609184,33.467773
144,99.609184,33.477561
144,99.609184,33.466422
144,99.609184,33.465437
144,99.609184,33.489835
144,99.609184,33.481832
144,99.609184,33.482862
144,99.609184,33.457162
144,99.609184,33.466875
144,99.609184,33.498951
144,99.609184,33.477002
144,99.609184,33.501280
144,99.603653,33.504740
144,99.603653,33.484327
