image,K,height,width,num_pixels,mean_entropy_cipher,mean_abs_corrH_cipher,npcr_packed,uaci_packed,seconds
2.2.01,384,1024,1024,1048576,7.999820,0.022074,100.000000,33.332900,16.1519
2.2.02,384,1024,1024,1048576,7.999837,0.009097,99.999905,33.364188,16.9681
2.2.03,384,1024,1024,1048576,7.999818,0.016029,100.000000,33.354991,18.4675
2.2.04,384,1024,1024,1048576,7.999829,0.015208,100.000000,33.323254,17.4994
2.2.05,384,1024,1024,1048576,7.999821,0.015947,100.000000,33.328929,16.8809
2.2.06,384,1024,1024,1048576,7.999826,0.011665,100.000000,33.359749,17.4655
2.2.07,384,1024,1024,1048576,7.999824,0.024340,100.000000,33.352571,18.7243
2.2.08,384,1024,1024,1048576,7.999834,0.004231,99.999905,33.331328,14.6543
2.2.09,384,1024,1024,1048576,7.999831,0.017483,100.000000,33.342628,17.7484
2.2.10,384,1024,1024,1048576,7.999814,0.009857,100.000000,33.323787,13.9780
2.2.11,384,1024,1024,1048576,7.999834,0.015090,100.000000,33.309730,18.2841
2.2.12,384,1024,1024,1048576,7.999819,0.006572,100.000000,33.345911,17.9035
2.2.13,384,1024,1024,1048576,7.999825,0.008312,100.000000,33.318084,18.3137
2.2.14,384,1024,1024,1048576,7.999818,0.011379,100.000000,33.323520,10.7359
2.2.15,384,1024,1024,1048576,7.999835,0.023166,100.000000,33.331108,16.5898
2.2.16,384,1024,1024,1048576,7.999823,0.011147,100.000000,33.319987,9.6846
2.2.17,384,1024,1024,1048576,7.999826,0.008861,100.000000,33.362307,9.9054
2.2.18,384,1024,1024,1048576,7.999810,0.014986,100.000000,33.357312,10.0951
2.2.19,384,1024,1024,1048576,7.999829,0.018202,100.000000,33.329891,11.9480
2.2.20,384,1024,1024,1048576,7.999805,0.016499,100.000000,33.326027,10.2863
2.2.21,384,1024,1024,1048576,7.999836,0.006894,100.000000,33.332007,12.2249
2.2.22,384,1024,1024,1048576,7.999818,0.016181,100.000000,33.360597,11.4913
2.2.23,384,1024,1024,1048576,7.999826,0.003930,100.000000,33.301890,14.5220
2.2.24,384,1024,1024,1048576,7.999829,0.021775,100.000000,33.342235,9.7474
wash-ir,384,2250,2250,5062500,7.999963,0.009872,100.000000,33.332593,53.3160
