image,K,height,width,num_pixels,iterations_per_encrypt,fold_chunks,mean_entropy_cipher,mean_abs_corrH_cipher,npcr_packed,uaci_packed,seconds_two_encryptions
house,336,512,512,262144,262144,14,7.999311,0.020602,100.000000,33.332513,6.9801
2.1.01,336,512,512,262144,262144,14,7.999291,0.013617,100.000000,33.313206,6.9567
2.1.02,336,512,512,262144,262144,14,7.999253,0.008684,100.000000,33.286963,6.9291
2.1.03,336,512,512,262144,262144,14,7.999330,0.013201,100.000000,33.234067,7.0548
2.1.04,336,512,512,262144,262144,14,7.999268,0.021635,100.000000,33.385036,7.3263
2.1.05,336,512,512,262144,262144,14,7.999318,0.014195,100.000000,33.279319,7.1481
2.1.06,336,512,512,262144,262144,14,7.999211,0.007441,100.000000,33.314863,7.2507
2.1.07,336,512,512,262144,262144,14,7.999254,0.020714,100.000000,33.335181,7.3048
2.1.08,336,512,512,262144,262144,14,7.999320,0.015163,100.000000,33.412695,7.0814
2.1.09,336,512,512,262144,262144,14,7.999240,0.012936,100.000000,33.295893,7.0861
2.1.10,336,512,512,262144,262144,14,7.999221,0.008281,100.000000,33.413351,7.1890
2.1.11,336,512,512,262144,262144,14,7.999245,0.015378,100.000000,33.355606,7.3610
2.1.12,336,512,512,262144,262144,14,7.999284,0.009805,100.000000,33.360988,7.0090
2.2.01,336,1024,1024,1048576,1048576,14,7.999832,0.014214,100.000000,33.365891,28.0678
2.2.02,336,1024,1024,1048576,1048576,14,7.999830,0.013360,100.000000,33.325935,28.7478
2.2.03,336,1024,1024,1048576,1048576,14,7.999833,0.027552,100.000000,33.313195,28.9794
2.2.04,336,1024,1024,1048576,1048576,14,7.999826,0.013465,100.000000,33.321905,28.6007
2.2.05,336,1024,1024,1048576,1048576,14,7.999824,0.011446,100.000000,33.326855,28.1442
2.2.06,336,1024,1024,1048576,1048576,14,7.999819,0.007702,100.000000,33.305230,27.9878
2.2.07,336,1024,1024,1048576,1048576,14,7.999815,0.020685,100.000000,33.346024,27.8897
2.2.08,336,1024,1024,1048576,1048576,14,7.999825,0.019364,100.000000,33.325166,27.8484
2.2.09,336,1024,1024,1048576,1048576,14,7.999827,0.006363,100.000000,33.307411,27.6572
2.2.10,336,1024,1024,1048576,1048576,14,7.999846,0.007231,100.000000,33.344081,27.5408
2.2.11,336,1024,1024,1048576,1048576,14,7.999832,0.011847,99.999905,33.330098,27.6562
2.2.12,336,1024,1024,1048576,1048576,14,7.999823,0.011475,100.000000,33.325618,12.9817
2.2.13,336,1024,1024,1048576,1048576,14,7.999823,0.013948,100.000000,33.346068,12.9753
2.2.14,336,1024,1024,1048576,1048576,14,7.999826,0.007541,99.999905,33.270299,13.0017
2.2.15,336,1024,1024,1048576,1048576,14,7.999819,0.006396,100.000000,33.315717,12.9681
2.2.16,336,1024,1024,1048576,1048576,14,7.999839,0.017630,100.000000,33.336417,13.0995
2.2.17,336,1024,1024,1048576,1048576,14,7.999815,0.017015,100.000000,33.344704,17.2807
2.2.18,336,1024,1024,1048576,1048576,14,7.999830,0.021566,100.000000,33.307400,21.1596
2.2.19,336,1024,1024,1048576,1048576,14,7.999837,0.006530,100.000000,33.309025,26.9337
2.2.20,336,1024,1024,1048576,1048576,14,7.999838,0.020108,99.999905,33.342607,25.6283
2.2.21,336,1024,1024,1048576,1048576,14,7.999831,0.010974,100.000000,33.329120,27.1414
2.2.22,336,1024,1024,1048576,1048576,14,7.999819,0.012107,100.000000,33.314240,27.8284
2.2.23,336,1024,1024,1048576,1048576,14,7.999815,0.007294,100.000000,33.339517,28.2598
2.2.24,336,1024,1024,1048576,1048576,14,7.999821,0.022889,100.000000,33.332355,27.7920
wash-ir,336,2250,2250,5062500,5062500,14,7.999966,0.006299,100.000000,33.355142,134.3285
4.1.01,360,256,256,65536,65536,15,7.997393,0.025394,100.000000,33.368915,1.8213
4.1.02,360,256,256,65536,65536,15,7.997376,0.014775,100.000000,33.357037,1.7974
4.1.03,360,256,256,65536,65536,15,7.997228,0.021710,100.000000,33.221940,1.9247
4.1.04,360,256,256,65536,65536,15,7.997138,0.011519,100.000000,33.176870,1.9032
4.1.05,360,256,256,65536,65536,15,7.996985,0.020016,100.000000,33.379177,1.8225
4.1.06,360,256,256,65536,65536,15,7.997069,0.008834,100.000000,33.368658,1.8481
4.1.07,360,256,256,65536,65536,15,7.996929,0.027980,100.000000,33.305402,1.8762
4.1.08,360,256,256,65536,65536,15,7.997128,0.011665,100.000000,33.342424,1.8596
4.2.01,360,512,512,262144,262144,15,7.999349,0.011523,100.000000,33.349047,7.5515
4.2.03,360,512,512,262144,262144,15,7.999297,0.033260,100.000000,33.339802,7.5643
4.2.05,360,512,512,262144,262144,15,7.999234,0.012117,100.000000,33.312874,7.7454
4.2.06,360,512,512,262144,262144,15,7.999284,0.018299,100.000000,33.335126,7.3743
4.2.07,360,512,512,262144,262144,15,7.999241,0.023272,100.000000,33.401093,7.3404
house,360,512,512,262144,262144,15,7.999265,0.024190,100.000000,33.419729,7.3508
2.1.01,360,512,512,262144,262144,15,7.999321,0.014050,100.000000,33.299337,7.4308
2.1.02,360,512,512,262144,262144,15,7.999279,0.018474,100.000000,33.244210,7.3575
2.1.03,360,512,512,262144,262144,15,7.999348,0.017284,100.000000,33.295082,7.2250
2.1.04,360,512,512,262144,262144,15,7.999341,0.016930,100.000000,33.321590,7.2947
2.1.05,360,512,512,262144,262144,15,7.999263,0.019707,100.000000,33.421009,7.3594
2.1.06,360,512,512,262144,262144,15,7.999320,0.021300,100.000000,33.234406,7.3138
2.1.07,360,512,512,262144,262144,15,7.999256,0.016362,100.000000,33.265922,7.3572
2.1.08,360,512,512,262144,262144,15,7.999301,0.014312,100.000000,33.321631,7.3148
2.1.09,360,512,512,262144,262144,15,7.999343,0.009835,100.000000,33.240727,7.4518
2.1.10,360,512,512,262144,262144,15,7.999294,0.004037,100.000000,33.283248,7.6958
2.1.11,360,512,512,262144,262144,15,7.999323,0.008380,100.000000,33.331532,7.4441
2.1.12,360,512,512,262144,262144,15,7.999351,0.022843,100.000000,33.296396,7.4738
2.2.01,360,1024,1024,1048576,1048576,15,7.999843,0.013009,100.000000,33.317438,30.6230
2.2.02,360,1024,1024,1048576,1048576,15,7.999830,0.012998,100.000000,33.323134,30.3303
2.2.03,360,1024,1024,1048576,1048576,15,7.999837,0.007346,100.000000,33.369467,30.1027
2.2.04,360,1024,1024,1048576,1048576,15,7.999827,0.025794,100.000000,33.329535,29.9069
2.2.05,360,1024,1024,1048576,1048576,15,7.999830,0.023374,100.000000,33.315133,29.5120
2.2.06,360,1024,1024,1048576,1048576,15,7.999808,0.018527,100.000000,33.340706,29.5491
2.2.07,360,1024,1024,1048576,1048576,15,7.999816,0.019475,100.000000,33.325060,29.3808
2.2.08,360,1024,1024,1048576,1048576,15,7.999836,0.014389,100.000000,33.330376,29.4841
2.2.09,360,1024,1024,1048576,1048576,15,7.999834,0.013288,100.000000,33.359612,29.2998
2.2.10,360,1024,1024,1048576,1048576,15,7.999826,0.019259,100.000000,33.350249,29.3019
2.2.11,360,1024,1024,1048576,1048576,15,7.999836,0.006116,100.000000,33.352117,29.7485
2.2.12,360,1024,1024,1048576,1048576,15,7.999829,0.010032,100.000000,33.348682,29.4404
2.2.13,360,1024,1024,1048576,1048576,15,7.999827,0.005821,100.000000,33.344158,29.3988
2.2.14,360,1024,1024,1048576,1048576,15,7.999820,0.015481,100.000000,33.352084,29.3916
2.2.15,360,1024,1024,1048576,1048576,15,7.999834,0.015270,100.000000,33.319248,29.4688
2.2.16,360,1024,1024,1048576,1048576,15,7.999828,0.010818,100.000000,33.378338,29.9901
2.2.17,360,1024,1024,1048576,1048576,15,7.999819,0.010086,100.000000,33.267295,30.8666
2.2.18,360,1024,1024,1048576,1048576,15,7.999837,0.021892,100.000000,33.328943,30.2090
2.2.19,360,1024,1024,1048576,1048576,15,7.999832,0.020726,100.000000,33.333459,29.9260
2.2.20,360,1024,1024,1048576,1048576,15,7.999822,0.016411,99.999905,33.298628,29.5232
2.2.21,360,1024,1024,1048576,1048576,15,7.999829,0.018824,100.000000,33.313107,30.7979
2.2.22,360,1024,1024,1048576,1048576,15,7.999829,0.013652,100.000000,33.333600,31.0044
2.2.23,360,1024,1024,1048576,1048576,15,7.999814,0.020634,100.000000,33.313535,30.5515
2.2.24,360,1024,1024,1048576,1048576,15,7.999841,0.023549,100.000000,33.304279,30.3980
wash-ir,360,2250,2250,5062500,5062500,15,7.999965,0.009329,100.000000,33.325597,143.7896
4.1.01,384,256,256,65536,65536,16,7.997212,0.020295,100.000000,33.454569,1.9923
4.1.02,384,256,256,65536,65536,16,7.997139,0.015615,100.000000,33.378088,1.9556
4.1.03,384,256,256,65536,65536,16,7.997364,0.010318,100.000000,33.300823,1.9569
4.1.04,384,256,256,65536,65536,16,7.997202,0.020242,100.000000,33.398631,1.9962
4.1.05,384,256,256,65536,65536,16,7.997206,0.004736,100.000000,33.391799,2.0052
4.1.06,384,256,256,65536,65536,16,7.997338,0.021318,100.000000,33.334049,1.9623
4.1.07,384,256,256,65536,65536,16,7.997237,0.024196,100.000000,33.263688,2.0155
4.1.08,384,256,256,65536,65536,16,7.996932,0.009042,100.000000,33.333276,1.9900
4.2.01,384,512,512,262144,262144,16,7.999271,0.022882,100.000000,33.348205,7.7533
4.2.03,384,512,512,262144,262144,16,7.999233,0.008160,100.000000,33.264800,7.8800
4.2.05,384,512,512,262144,262144,16,7.999370,0.017400,100.000000,33.254995,7.8506
4.2.06,384,512,512,262144,262144,16,7.999314,0.010440,100.000000,33.301920,7.8651
4.2.07,384,512,512,262144,262144,16,7.999244,0.009085,100.000000,33.278000,8.0772
house,384,512,512,262144,262144,16,7.999275,0.012695,100.000000,33.366753,6.9883
2.1.01,384,512,512,262144,262144,16,7.999296,0.014741,100.000000,33.337729,7.6894
2.1.02,384,512,512,262144,262144,16,7.999286,0.027867,100.000000,33.377695,8.3152
2.1.03,384,512,512,262144,262144,16,7.999317,0.016092,100.000000,33.379202,7.0965
2.1.04,384,512,512,262144,262144,16,7.999337,0.011122,100.000000,33.302117,7.9589
2.1.05,384,512,512,262144,262144,16,7.999331,0.017841,100.000000,33.354542,7.8703
2.1.06,384,512,512,262144,262144,16,7.999293,0.018785,100.000000,33.398594,7.7283
2.1.07,384,512,512,262144,262144,16,7.999301,0.007147,100.000000,33.298649,7.6978
2.1.08,384,512,512,262144,262144,16,7.999270,0.025972,100.000000,33.339909,7.9587
2.1.09,384,512,512,262144,262144,16,7.999268,0.007687,100.000000,33.380856,8.0117
2.1.10,384,512,512,262144,262144,16,7.999349,0.015038,100.000000,33.365649,8.0234
2.1.11,384,512,512,262144,262144,16,7.999245,0.010114,100.000000,33.272834,8.0616
2.1.12,384,512,512,262144,262144,16,7.999361,0.018664,100.000000,33.390147,8.3672
2.2.01,384,1024,1024,1048576,1048576,16,7.999817,0.009416,100.000000,33.328559,29.0779
2.2.02,384,1024,1024,1048576,1048576,16,7.999837,0.012653,100.000000,33.353855,30.0236
2.2.03,384,1024,1024,1048576,1048576,16,7.999843,0.029345,100.000000,33.335012,31.8712
2.2.04,384,1024,1024,1048576,1048576,16,7.999813,0.008714,100.000000,33.325861,29.1452
2.2.05,384,1024,1024,1048576,1048576,16,7.999815,0.012115,100.000000,33.291715,31.4340
2.2.06,384,1024,1024,1048576,1048576,16,7.999827,0.023905,100.000000,33.347988,32.1008
2.2.07,384,1024,1024,1048576,1048576,16,7.999820,0.005354,100.000000,33.257574,32.2866
2.2.08,384,1024,1024,1048576,1048576,16,7.999825,0.002750,100.000000,33.327921,31.8962
2.2.09,384,1024,1024,1048576,1048576,16,7.999838,0.020414,100.000000,33.316011,31.8577
2.2.10,384,1024,1024,1048576,1048576,16,7.999819,0.009660,100.000000,33.306284,31.6224
2.2.11,384,1024,1024,1048576,1048576,16,7.999825,0.007270,100.000000,33.316937,31.3117
2.2.12,384,1024,1024,1048576,1048576,16,7.999808,0.008594,100.000000,33.341973,32.0417
2.2.13,384,1024,1024,1048576,1048576,16,7.999816,0.007943,100.000000,33.300911,32.1164
2.2.14,384,1024,1024,1048576,1048576,16,7.999820,0.015698,100.000000,33.316680,31.6308
2.2.15,384,1024,1024,1048576,1048576,16,7.999828,0.010231,100.000000,33.303996,31.4877
2.2.16,384,1024,1024,1048576,1048576,16,7.999815,0.011572,100.000000,33.312416,23.2395
2.2.17,384,1024,1024,1048576,1048576,16,7.999829,0.031471,100.000000,33.348003,29.3048
2.2.18,384,1024,1024,1048576,1048576,16,7.999823,0.020859,100.000000,33.302299,28.5703
2.2.19,384,1024,1024,1048576,1048576,16,7.999833,0.016351,100.000000,33.334747,30.5359
2.2.20,384,1024,1024,1048576,1048576,16,7.999837,0.017967,100.000000,33.353982,30.3723
2.2.21,384,1024,1024,1048576,1048576,16,7.999823,0.011528,100.000000,33.366079,32.1699
2.2.22,384,1024,1024,1048576,1048576,16,7.999827,0.014328,100.000000,33.305371,30.4310
2.2.23,384,1024,1024,1048576,1048576,16,7.999809,0.027936,100.000000,33.292266,32.0010
2.2.24,384,1024,1024,1048576,1048576,16,7.999808,0.026626,100.000000,33.305538,31.0648
wash-ir,384,2250,2250,5062500,5062500,16,7.999964,0.009933,99.999980,33.336531,129.3647
